"","year","colony","nest","species","date","eggs","chicks","stage","notes"
"37536",2017,tamiami_west,597,wost,2017-04-21,0,2,NA,"17 Mar: at least 2C, no eggs; 3C?   in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37537",2017,tamiami_west,597,wost,2017-04-28,0,2,NA,"17 Mar: at least 2C, no eggs; 3C?   in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37538",2017,tamiami_west,597,wost,2017-05-05,0,3,NA,"17 Mar: at least 2C, no eggs; 3C?   in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37539",2017,tamiami_west,597,wost,2017-05-11,0,1,NA,"17 Mar: at least 2C, no eggs; 3C?   in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37540",2017,tamiami_west,597,wost,2017-05-18,NA,NA,NA,"17 Mar: at least 2C, no eggs; 3C?   in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37541",2017,tamiami_west,598,bcnh,2017-02-23,NA,NA,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37542",2017,tamiami_west,598,bcnh,2017-03-01,2,0,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37543",2017,tamiami_west,598,bcnh,2017-03-08,3,0,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37544",2017,tamiami_west,598,bcnh,2017-03-17,3,0,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37545",2017,tamiami_west,598,bcnh,2017-03-23,3,0,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37546",2017,tamiami_west,598,bcnh,2017-03-31,0,3,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37547",2017,tamiami_west,598,bcnh,2017-04-06,0,3,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37548",2017,tamiami_west,598,bcnh,2017-04-12,0,3,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37549",2017,tamiami_west,598,bcnh,2017-04-21,NA,NA,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37550",2017,tamiami_west,598,bcnh,2017-04-28,NA,0,empty,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37551",2017,tamiami_west,598,bcnh,2017-05-05,0,1,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37552",2017,tamiami_west,598,bcnh,2017-05-11,NA,NA,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37553",2017,tamiami_west,598,bcnh,2017-05-18,NA,NA,NA,"in 5 May 1 chick BCNH large(sitting in the nest)"
"37554",2017,tamiami_west,599,wost,2017-02-23,NA,NA,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37555",2017,tamiami_west,599,wost,2017-03-01,3,0,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37556",2017,tamiami_west,599,wost,2017-03-08,4,0,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37557",2017,tamiami_west,599,wost,2017-03-17,0,3,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37558",2017,tamiami_west,599,wost,2017-03-23,0,3,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37559",2017,tamiami_west,599,wost,2017-03-31,0,3,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37560",2017,tamiami_west,599,wost,2017-04-06,0,3,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37561",2017,tamiami_west,599,wost,2017-04-12,0,2,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37562",2017,tamiami_west,599,wost,2017-04-21,0,2,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37563",2017,tamiami_west,599,wost,2017-04-28,0,2,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37564",2017,tamiami_west,599,wost,2017-05-05,0,3,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37565",2017,tamiami_west,599,wost,2017-05-11,NA,0,empty,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37566",2017,tamiami_west,599,wost,2017-05-18,NA,NA,NA,"in 5 May 8  brachlings in th area of 295, 259, 599 not possible to ascertain which nest they are from"
"37567",2017,tamiami_west,600,greg,2017-03-01,3,0,NA,NA
"37568",2017,tamiami_west,600,greg,2017-03-08,3,0,NA,NA
"37569",2017,tamiami_west,600,greg,2017-03-31,0,2,NA,NA
"37570",2017,tamiami_west,600,greg,2017-04-12,0,2,NA,NA
"37571",2017,tamiami_west,600,greg,2017-04-21,0,1,NA,NA
"37572",2017,tamiami_west,601,wost,2017-03-01,3,0,NA,NA
"37573",2017,tamiami_west,601,wost,2017-03-08,3,0,NA,NA
"37574",2017,tamiami_west,601,wost,2017-03-17,1,2,NA,NA
"37575",2017,tamiami_west,601,wost,2017-03-23,0,3,NA,NA
"37576",2017,tamiami_west,601,wost,2017-03-31,0,3,NA,NA
"37577",2017,tamiami_west,601,wost,2017-04-06,0,2,NA,NA
"37578",2017,tamiami_west,601,wost,2017-04-12,1,2,NA,NA
"37579",2017,tamiami_west,601,wost,2017-04-21,0,2,NA,NA
"37580",2017,tamiami_west,601,wost,2017-04-28,0,3,NA,NA
"37581",2017,tamiami_west,601,wost,2017-05-05,0,3,NA,NA
"37582",2017,tamiami_west,601,wost,2017-05-11,0,1,NA,NA
"37583",2017,tamiami_west,602,greg,2017-03-01,3,0,NA,NA
"37584",2017,tamiami_west,602,greg,2017-03-08,0,3,NA,NA
"37585",2017,tamiami_west,602,greg,2017-03-17,0,2,NA,NA
"37586",2017,tamiami_west,602,greg,2017-03-23,0,3,NA,NA
"37587",2017,tamiami_west,602,greg,2017-03-31,0,2,NA,NA
"37588",2017,tamiami_west,602,greg,2017-04-06,0,2,NA,NA
"37589",2017,tamiami_west,602,greg,2017-04-12,0,3,NA,NA
"37590",2017,tamiami_west,602,greg,2017-04-21,0,2,NA,NA
"37591",2017,tamiami_west,602,greg,2017-04-28,0,1,NA,NA
"37592",2017,tamiami_west,602,greg,2017-05-05,NA,0,NA,NA
"37593",2017,tamiami_west,603,wost,2017-02-23,NA,NA,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37594",2017,tamiami_west,603,wost,2017-03-01,3,0,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37595",2017,tamiami_west,603,wost,2017-03-08,3,0,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37596",2017,tamiami_west,603,wost,2017-03-17,0,2,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37597",2017,tamiami_west,603,wost,2017-03-23,0,3,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37598",2017,tamiami_west,603,wost,2017-03-31,0,2,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37599",2017,tamiami_west,603,wost,2017-04-06,0,3,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37600",2017,tamiami_west,603,wost,2017-04-12,0,3,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37601",2017,tamiami_west,603,wost,2017-04-21,0,3,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37602",2017,tamiami_west,603,wost,2017-04-28,0,3,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37603",2017,tamiami_west,603,wost,2017-05-05,0,3,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37604",2017,tamiami_west,603,wost,2017-05-11,NA,0,empty,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37605",2017,tamiami_west,603,wost,2017-05-18,NA,NA,NA,"17 Mar: no eggs. 31 Mar: 1 dead chick in nest."
"37606",2017,tamiami_west,604,trhe,2017-03-01,1,0,NA,NA
"37607",2017,tamiami_west,604,trhe,2017-03-08,2,0,NA,NA
"37608",2017,tamiami_west,604,trhe,2017-03-17,2,0,NA,NA
"37609",2017,tamiami_west,604,trhe,2017-03-23,2,0,NA,NA
"37610",2017,tamiami_west,604,trhe,2017-03-31,0,2,NA,NA
"37611",2017,tamiami_west,604,trhe,2017-04-06,0,2,NA,NA
"37612",2017,tamiami_west,604,trhe,2017-04-12,0,2,NA,NA
"37613",2017,tamiami_west,604,trhe,2017-04-28,NA,0,NA,NA
"37614",2017,tamiami_west,605,wost,2017-02-23,NA,NA,NA,"top nest."
"37615",2017,tamiami_west,605,wost,2017-03-01,4,0,NA,"top nest."
"37616",2017,tamiami_west,605,wost,2017-03-08,0,NA,empty,"top nest."
"37617",2017,tamiami_west,605,wost,2017-03-17,0,NA,empty,"top nest."
"37618",2017,tamiami_west,605,wost,2017-03-23,0,2,NA,"top nest."
"37619",2017,tamiami_west,605,wost,2017-03-31,0,3,NA,"top nest."
"37620",2017,tamiami_west,605,wost,2017-04-06,0,2,NA,"top nest."
"37621",2017,tamiami_west,605,wost,2017-04-12,0,2,NA,"top nest."
"37622",2017,tamiami_west,605,wost,2017-04-21,0,2,NA,"top nest."
"37623",2017,tamiami_west,605,wost,2017-04-28,0,2,NA,"top nest."
"37624",2017,tamiami_west,605,wost,2017-05-05,0,2,NA,"top nest."
"37625",2017,tamiami_west,605,wost,2017-05-11,NA,0,empty,"top nest."
"37626",2017,tamiami_west,605,wost,2017-05-18,NA,NA,NA,"top nest."
"37627",2017,tamiami_west,607,smwt,2017-02-23,NA,NA,NA,"21 april SMWH"
"37628",2017,tamiami_west,607,smwt,2017-03-01,0,2,NA,"21 april SMWH"
"37629",2017,tamiami_west,607,smwt,2017-03-08,0,NA,empty,"21 april SMWH"
"37630",2017,tamiami_west,607,smwt,2017-03-17,0,NA,empty,"21 april SMWH"
"37631",2017,tamiami_west,607,smwt,2017-03-23,0,NA,empty,"21 april SMWH"
"37632",2017,tamiami_west,607,smwt,2017-03-31,3,0,NA,"21 april SMWH"
"37633",2017,tamiami_west,607,smwt,2017-04-06,1,2,NA,"21 april SMWH"
"37634",2017,tamiami_west,607,smwt,2017-04-12,0,2,NA,"21 april SMWH"
"37635",2017,tamiami_west,607,smwt,2017-04-21,0,2,NA,"21 april SMWH"
"37636",2017,tamiami_west,607,smwt,2017-04-28,0,2,NA,"21 april SMWH"
"37637",2017,tamiami_west,607,smwt,2017-05-05,0,1,NA,"21 april SMWH"
"37638",2017,tamiami_west,607,smwt,2017-05-11,0,1,NA,"21 april SMWH"
"37639",2017,tamiami_west,607,smwt,2017-05-18,NA,NA,NA,"21 april SMWH"
"37640",2017,tamiami_west,609,wost,2017-03-01,3,0,NA,NA
"37641",2017,tamiami_west,609,wost,2017-03-08,3,0,NA,NA
"37642",2017,tamiami_west,609,wost,2017-03-17,3,0,NA,NA
"37643",2017,tamiami_west,609,wost,2017-03-23,2,1,NA,NA
"37644",2017,tamiami_west,609,wost,2017-03-31,0,3,NA,NA
"37645",2017,tamiami_west,609,wost,2017-04-06,0,3,NA,NA
"37646",2017,tamiami_west,609,wost,2017-04-12,0,2,NA,NA
"37647",2017,tamiami_west,609,wost,2017-04-21,0,2,NA,NA
"37648",2017,tamiami_west,609,wost,2017-04-28,0,2,NA,NA
"37649",2017,tamiami_west,609,wost,2017-05-05,0,2,NA,NA
"37650",2017,tamiami_west,609,wost,2017-05-11,0,2,NA,NA
"37651",2017,tamiami_west,610,bcnh,2017-02-23,NA,NA,NA,"17 Mar: 1C wet. 21 April BcNH"
"37652",2017,tamiami_west,610,bcnh,2017-03-01,3,0,NA,"17 Mar: 1C wet. 21 April BcNH"
"37653",2017,tamiami_west,610,bcnh,2017-03-08,3,0,NA,"17 Mar: 1C wet. 21 April BcNH"
"37654",2017,tamiami_west,610,bcnh,2017-03-17,2,1,NA,"17 Mar: 1C wet. 21 April BcNH"
"37655",2017,tamiami_west,610,bcnh,2017-03-23,0,2,NA,"17 Mar: 1C wet. 21 April BcNH"
"37656",2017,tamiami_west,610,bcnh,2017-03-31,0,2,NA,"17 Mar: 1C wet. 21 April BcNH"
"37657",2017,tamiami_west,610,bcnh,2017-04-06,0,2,NA,"17 Mar: 1C wet. 21 April BcNH"
"37658",2017,tamiami_west,610,bcnh,2017-04-12,0,2,NA,"17 Mar: 1C wet. 21 April BcNH"
"37659",2017,tamiami_west,610,bcnh,2017-04-21,0,1,NA,"17 Mar: 1C wet. 21 April BcNH"
"37660",2017,tamiami_west,610,bcnh,2017-04-28,NA,0,NA,"17 Mar: 1C wet. 21 April BcNH"
"37661",2017,tamiami_west,610,bcnh,2017-05-05,NA,NA,NA,"17 Mar: 1C wet. 21 April BcNH"
"37662",2017,tamiami_west,610,bcnh,2017-05-11,NA,NA,NA,"17 Mar: 1C wet. 21 April BcNH"
"37663",2017,tamiami_west,610,bcnh,2017-05-18,NA,NA,NA,"17 Mar: 1C wet. 21 April BcNH"
"37664",2017,tamiami_west,611,wost,2017-03-01,4,0,NA,NA
"37665",2017,tamiami_west,611,wost,2017-03-08,4,0,NA,NA
"37666",2017,tamiami_west,611,wost,2017-03-17,1,3,NA,NA
"37667",2017,tamiami_west,611,wost,2017-03-23,1,3,NA,NA
"37668",2017,tamiami_west,611,wost,2017-03-31,0,3,NA,NA
"37669",2017,tamiami_west,611,wost,2017-04-06,0,3,NA,NA
"37670",2017,tamiami_west,611,wost,2017-04-12,0,2,NA,NA
"37671",2017,tamiami_west,611,wost,2017-04-21,0,2,NA,NA
"37672",2017,tamiami_west,611,wost,2017-04-28,0,2,NA,NA
"37673",2017,tamiami_west,611,wost,2017-05-05,0,2,NA,NA
"37674",2017,tamiami_west,611,wost,2017-05-11,0,2,NA,NA
"37675",2017,tamiami_west,612,bcnh,2017-02-23,NA,NA,NA,"21 april BCNH"
"37676",2017,tamiami_west,612,bcnh,2017-03-01,2,0,NA,"21 april BCNH"
"37677",2017,tamiami_west,612,bcnh,2017-03-08,2,0,NA,"21 april BCNH"
"37678",2017,tamiami_west,612,bcnh,2017-03-17,2,0,NA,"21 april BCNH"
"37679",2017,tamiami_west,612,bcnh,2017-03-23,0,2,NA,"21 april BCNH"
"37680",2017,tamiami_west,612,bcnh,2017-03-31,0,2,NA,"21 april BCNH"
"37681",2017,tamiami_west,612,bcnh,2017-04-06,0,2,NA,"21 april BCNH"
"37682",2017,tamiami_west,612,bcnh,2017-04-12,NA,NA,NA,"21 april BCNH"
"37683",2017,tamiami_west,612,bcnh,2017-04-21,0,2,NA,"21 april BCNH"
"37684",2017,tamiami_west,612,bcnh,2017-04-28,NA,NA,NA,"21 april BCNH"
"37685",2017,tamiami_west,612,bcnh,2017-05-05,NA,0,NA,"21 april BCNH"
"37686",2017,tamiami_west,612,bcnh,2017-05-11,NA,NA,NA,"21 april BCNH"
"37687",2017,tamiami_west,612,bcnh,2017-05-18,NA,NA,NA,"21 april BCNH"
"37688",2017,tamiami_west,613,wost,2017-03-01,4,0,NA,NA
"37689",2017,tamiami_west,613,wost,2017-03-08,4,0,NA,NA
"37690",2017,tamiami_west,613,wost,2017-03-17,2,2,NA,NA
"37691",2017,tamiami_west,613,wost,2017-03-23,1,3,NA,NA
"37692",2017,tamiami_west,613,wost,2017-03-31,1,3,NA,NA
"37693",2017,tamiami_west,613,wost,2017-04-06,1,2,NA,NA
"37694",2017,tamiami_west,613,wost,2017-04-12,0,3,NA,NA
"37695",2017,tamiami_west,613,wost,2017-04-21,0,3,NA,NA
"37696",2017,tamiami_west,613,wost,2017-04-28,0,3,NA,NA
"37697",2017,tamiami_west,613,wost,2017-05-05,0,3,NA,NA
"37698",2017,tamiami_west,613,wost,2017-05-11,0,2,NA,NA
"37699",2017,tamiami_west,615,bcnh,2017-02-23,NA,NA,NA,"21 april BCNH"
"37700",2017,tamiami_west,615,bcnh,2017-03-01,1,0,NA,"21 april BCNH"
"37701",2017,tamiami_west,615,bcnh,2017-03-08,1,0,NA,"21 april BCNH"
"37702",2017,tamiami_west,615,bcnh,2017-03-17,0,NA,empty,"21 april BCNH"
"37703",2017,tamiami_west,615,bcnh,2017-03-23,2,0,NA,"21 april BCNH"
"37704",2017,tamiami_west,615,bcnh,2017-03-31,2,0,NA,"21 april BCNH"
"37705",2017,tamiami_west,615,bcnh,2017-04-06,2,0,NA,"21 april BCNH"
"37706",2017,tamiami_west,615,bcnh,2017-04-12,0,2,NA,"21 april BCNH"
"37707",2017,tamiami_west,615,bcnh,2017-04-21,0,2,NA,"21 april BCNH"
"37708",2017,tamiami_west,615,bcnh,2017-04-28,0,2,NA,"21 april BCNH"
"37709",2017,tamiami_west,615,bcnh,2017-05-05,0,2,NA,"21 april BCNH"
"37710",2017,tamiami_west,615,bcnh,2017-05-11,0,2,NA,"21 april BCNH"
"37711",2017,tamiami_west,615,bcnh,2017-05-18,NA,NA,NA,"21 april BCNH"
"37712",2017,tamiami_west,645,smhe,2017-02-23,NA,NA,NA,"Next to 510."
"37713",2017,tamiami_west,645,smhe,2017-03-01,2,0,NA,"Next to 510."
"37714",2017,tamiami_west,645,smhe,2017-03-08,3,0,NA,"Next to 510."
"37715",2017,tamiami_west,645,smhe,2017-03-17,3,0,NA,"Next to 510."
"37716",2017,tamiami_west,645,smhe,2017-03-23,1,1,NA,"Next to 510."
"37717",2017,tamiami_west,645,smhe,2017-03-31,0,2,NA,"Next to 510."
"37718",2017,tamiami_west,645,smhe,2017-04-06,0,2,NA,"Next to 510."
"37719",2017,tamiami_west,645,smhe,2017-04-12,1,1,NA,"Next to 510."
"37720",2017,tamiami_west,645,smhe,2017-04-21,NA,NA,NA,"Next to 510."
"37721",2017,tamiami_west,645,smhe,2017-04-28,NA,NA,NA,"Next to 510."
"37722",2017,tamiami_west,645,smhe,2017-05-05,NA,0,NA,"Next to 510."
"37723",2017,tamiami_west,645,smhe,2017-05-11,NA,NA,NA,"Next to 510."
"37724",2017,tamiami_west,645,smhe,2017-05-18,NA,NA,NA,"Next to 510."
"37725",2017,tamiami_west,647,bcnh,2017-02-23,NA,NA,NA,"One egg slightly misshapen."
"37726",2017,tamiami_west,647,bcnh,2017-03-01,3,0,NA,"One egg slightly misshapen."
"37727",2017,tamiami_west,647,bcnh,2017-03-08,3,0,NA,"One egg slightly misshapen."
"37728",2017,tamiami_west,647,bcnh,2017-03-17,3,0,NA,"One egg slightly misshapen."
"37729",2017,tamiami_west,647,bcnh,2017-03-23,0,3,NA,"One egg slightly misshapen."
"37730",2017,tamiami_west,647,bcnh,2017-03-31,0,2,NA,"One egg slightly misshapen."
"37731",2017,tamiami_west,647,bcnh,2017-04-06,0,2,NA,"One egg slightly misshapen."
"37732",2017,tamiami_west,647,bcnh,2017-04-12,0,2,NA,"One egg slightly misshapen."
"37733",2017,tamiami_west,647,bcnh,2017-04-21,0,1,NA,"One egg slightly misshapen."
"37734",2017,tamiami_west,647,bcnh,2017-04-28,NA,0,empty,"One egg slightly misshapen."
"37735",2017,tamiami_west,647,bcnh,2017-05-05,NA,NA,NA,"One egg slightly misshapen."
"37736",2017,tamiami_west,647,bcnh,2017-05-11,NA,NA,NA,"One egg slightly misshapen."
"37737",2017,tamiami_west,647,bcnh,2017-05-18,NA,NA,NA,"One egg slightly misshapen."
"37738",2017,tamiami_west,649,wost,2017-02-23,NA,NA,NA,"outer nest."
"37739",2017,tamiami_west,649,wost,2017-03-01,4,0,NA,"outer nest."
"37740",2017,tamiami_west,649,wost,2017-03-08,4,0,NA,"outer nest."
"37741",2017,tamiami_west,649,wost,2017-03-17,3,1,NA,"outer nest."
"37742",2017,tamiami_west,649,wost,2017-03-23,NA,NA,NA,"outer nest."
"37743",2017,tamiami_west,649,wost,2017-03-31,NA,NA,NA,"outer nest."
"37744",2017,tamiami_west,649,wost,2017-04-06,0,3,NA,"outer nest."
"37745",2017,tamiami_west,649,wost,2017-04-12,0,2,NA,"outer nest."
"37746",2017,tamiami_west,649,wost,2017-04-21,0,3,NA,"outer nest."
"37747",2017,tamiami_west,649,wost,2017-04-28,0,3,NA,"outer nest."
"37748",2017,tamiami_west,649,wost,2017-05-05,0,3,NA,"outer nest."
"37749",2017,tamiami_west,649,wost,2017-05-11,NA,0,empty,"outer nest."
"37750",2017,tamiami_west,649,wost,2017-05-18,NA,NA,NA,"outer nest."
"37751",2017,tamiami_west,651,greg,2017-02-23,NA,NA,NA,"8 Mar: deployed reconyx camera."
"37752",2017,tamiami_west,651,greg,2017-03-01,3,0,NA,"8 Mar: deployed reconyx camera."
"37753",2017,tamiami_west,651,greg,2017-03-08,0,2,NA,"8 Mar: deployed reconyx camera."
"37754",2017,tamiami_west,651,greg,2017-03-17,0,3,NA,"8 Mar: deployed reconyx camera."
"37755",2017,tamiami_west,651,greg,2017-03-23,0,2,NA,"8 Mar: deployed reconyx camera."
"37756",2017,tamiami_west,651,greg,2017-03-31,0,2,NA,"8 Mar: deployed reconyx camera."
"37757",2017,tamiami_west,651,greg,2017-04-06,0,NA,empty,"8 Mar: deployed reconyx camera."
"37758",2017,tamiami_west,651,greg,2017-04-12,0,NA,NA,"8 Mar: deployed reconyx camera."
"37759",2017,tamiami_west,651,greg,2017-04-21,NA,0,NA,"8 Mar: deployed reconyx camera."
"37760",2017,tamiami_west,651,greg,2017-04-28,NA,0,NA,"8 Mar: deployed reconyx camera."
"37761",2017,tamiami_west,651,greg,2017-05-05,NA,NA,NA,"8 Mar: deployed reconyx camera."
"37762",2017,tamiami_west,651,greg,2017-05-11,NA,NA,NA,"8 Mar: deployed reconyx camera."
"37763",2017,tamiami_west,651,greg,2017-05-18,NA,NA,NA,"8 Mar: deployed reconyx camera."
"37764",2017,tamiami_west,653,bcnh,2017-02-23,NA,NA,NA,"21 april BCNH"
"37765",2017,tamiami_west,653,bcnh,2017-03-01,2,0,NA,"21 april BCNH"
"37766",2017,tamiami_west,653,bcnh,2017-03-08,2,0,NA,"21 april BCNH"
"37767",2017,tamiami_west,653,bcnh,2017-03-17,2,0,NA,"21 april BCNH"
"37768",2017,tamiami_west,653,bcnh,2017-03-23,0,2,NA,"21 april BCNH"
"37769",2017,tamiami_west,653,bcnh,2017-03-31,0,2,NA,"21 april BCNH"
"37770",2017,tamiami_west,653,bcnh,2017-04-06,0,2,NA,"21 april BCNH"
"37771",2017,tamiami_west,653,bcnh,2017-04-12,0,2,NA,"21 april BCNH"
"37772",2017,tamiami_west,653,bcnh,2017-04-21,0,1,NA,"21 april BCNH"
"37773",2017,tamiami_west,653,bcnh,2017-04-28,0,1,NA,"21 april BCNH"
"37774",2017,tamiami_west,653,bcnh,2017-05-05,NA,0,NA,"21 april BCNH"
"37775",2017,tamiami_west,653,bcnh,2017-05-11,NA,NA,NA,"21 april BCNH"
"37776",2017,tamiami_west,653,bcnh,2017-05-18,NA,NA,NA,"21 april BCNH"
"37777",2017,tamiami_west,655,greg,2017-03-01,4,0,NA,NA
"37778",2017,tamiami_west,655,greg,2017-03-23,0,4,NA,NA
"37779",2017,tamiami_west,655,greg,2017-03-31,0,3,NA,NA
"37780",2017,tamiami_west,655,greg,2017-04-06,0,3,NA,NA
"37781",2017,tamiami_west,655,greg,2017-04-12,0,3,NA,NA
"37782",2017,tamiami_west,655,greg,2017-05-05,NA,0,NA,NA
"37783",2017,tamiami_west,657,greg,2017-02-23,NA,NA,NA,"12 Apr: chicks large."
"37784",2017,tamiami_west,657,greg,2017-03-01,0,2,NA,"12 Apr: chicks large."
"37785",2017,tamiami_west,657,greg,2017-03-08,0,2,NA,"12 Apr: chicks large."
"37786",2017,tamiami_west,657,greg,2017-03-17,0,2,NA,"12 Apr: chicks large."
"37787",2017,tamiami_west,657,greg,2017-03-23,0,2,NA,"12 Apr: chicks large."
"37788",2017,tamiami_west,657,greg,2017-03-31,0,2,NA,"12 Apr: chicks large."
"37789",2017,tamiami_west,657,greg,2017-04-06,0,2,NA,"12 Apr: chicks large."
"37790",2017,tamiami_west,657,greg,2017-04-12,0,2,NA,"12 Apr: chicks large."
"37791",2017,tamiami_west,657,greg,2017-04-21,NA,0,empty,"12 Apr: chicks large."
"37792",2017,tamiami_west,657,greg,2017-04-28,NA,0,NA,"12 Apr: chicks large."
"37793",2017,tamiami_west,657,greg,2017-05-05,NA,NA,NA,"12 Apr: chicks large."
"37794",2017,tamiami_west,657,greg,2017-05-11,NA,NA,NA,"12 Apr: chicks large."
"37795",2017,tamiami_west,657,greg,2017-05-18,NA,NA,NA,"12 Apr: chicks large."
"37796",2017,tamiami_west,659,smhe,2017-03-01,2,0,NA,NA
"37797",2017,tamiami_west,659,smhe,2017-03-08,2,0,NA,NA
"37798",2017,tamiami_west,659,smhe,2017-03-17,1,1,NA,NA
"37799",2017,tamiami_west,659,smhe,2017-03-23,0,2,NA,NA
"37800",2017,tamiami_west,659,smhe,2017-03-31,0,2,NA,NA
"37801",2017,tamiami_west,659,smhe,2017-04-06,0,NA,empty,NA
"37802",2017,tamiami_west,659,smhe,2017-04-12,0,NA,empty,NA
"37803",2017,tamiami_west,659,smhe,2017-04-21,NA,0,empty,NA
"37804",2017,tamiami_west,659,smhe,2017-04-28,NA,0,empty,NA
"37805",2017,tamiami_west,661,trhe,2017-03-01,3,0,NA,NA
"37806",2017,tamiami_west,661,trhe,2017-03-08,3,0,NA,NA
"37807",2017,tamiami_west,661,trhe,2017-03-17,0,3,NA,NA
"37808",2017,tamiami_west,661,trhe,2017-03-23,0,3,NA,NA
"37809",2017,tamiami_west,661,trhe,2017-03-31,0,2,NA,NA
"37810",2017,tamiami_west,661,trhe,2017-04-06,0,2,NA,NA
"37811",2017,tamiami_west,661,trhe,2017-04-12,0,2,NA,NA
"37812",2017,tamiami_west,661,trhe,2017-04-28,NA,0,NA,NA
"37813",2017,tamiami_west,663,smhe,2017-02-23,NA,NA,NA,"23 Mar: 1C nearby."
"37814",2017,tamiami_west,663,smhe,2017-03-01,3,0,NA,"23 Mar: 1C nearby."
"37815",2017,tamiami_west,663,smhe,2017-03-08,0,2,NA,"23 Mar: 1C nearby."
"37816",2017,tamiami_west,663,smhe,2017-03-17,0,NA,empty,"23 Mar: 1C nearby."
"37817",2017,tamiami_west,663,smhe,2017-03-23,0,0,NA,"23 Mar: 1C nearby."
"37818",2017,tamiami_west,663,smhe,2017-03-31,0,NA,empty,"23 Mar: 1C nearby."
"37819",2017,tamiami_west,663,smhe,2017-04-06,NA,NA,NA,"23 Mar: 1C nearby."
"37820",2017,tamiami_west,663,smhe,2017-04-12,NA,NA,NA,"23 Mar: 1C nearby."
"37821",2017,tamiami_west,663,smhe,2017-04-21,NA,NA,NA,"23 Mar: 1C nearby."
"37822",2017,tamiami_west,663,smhe,2017-04-28,NA,NA,NA,"23 Mar: 1C nearby."
"37823",2017,tamiami_west,663,smhe,2017-05-05,NA,NA,NA,"23 Mar: 1C nearby."
"37824",2017,tamiami_west,663,smhe,2017-05-11,NA,NA,NA,"23 Mar: 1C nearby."
"37825",2017,tamiami_west,663,smhe,2017-05-18,NA,NA,NA,"23 Mar: 1C nearby."
"37826",2017,tamiami_west,665,bcnh,2017-02-23,NA,NA,NA,"21 April BCNH"
"37827",2017,tamiami_west,665,bcnh,2017-03-01,1,0,NA,"21 April BCNH"
"37828",2017,tamiami_west,665,bcnh,2017-03-08,0,NA,empty,"21 April BCNH"
"37829",2017,tamiami_west,665,bcnh,2017-03-17,0,NA,empty,"21 April BCNH"
"37830",2017,tamiami_west,665,bcnh,2017-03-23,3,0,NA,"21 April BCNH"
"37831",2017,tamiami_west,665,bcnh,2017-03-31,3,0,NA,"21 April BCNH"
